id,title,overview,genres,keywords,cast,producers,release_date,runtime,production_companies,production_countries,spoken_languages,vote_average,vote_count,popularity,tagline,homepage,budget,revenue
11194,Touching the Void,"A documentary based on the book of the same name by Joe Simpson about Simpson's and Simon Yates' disastrous and near-fatal attempt to climb 6,344m Siula Grande in the Cordillera Huayhuash in the Peruvian Andes in 1985.",Documentary|Action|Adventure,wound|mountaineer|peru|sport|glacier|climbing|rescue|snow|cordillera huayhuash,Brendan Mackey|Nicholas Aaron|Richard Hawking|Ollie Ryall|Joe Simpson|Simon Yates,Paul Trijbits|Charles Furneaux|Robin Gutch|John Smithson,2003/9/5,106,Darlow Smithson Productions|UK Film Council|PBS|Film4,United Kingdom,English,7.6,138,14.045887,,,0,13885802
43839,Alexander's Ragtime Band,"Roger Grant, a classical violinist, disappoints his family and teacher when he organizes a jazz band, but he and the band become successful. Roger falls in love with his singer Stella, but his reluctance to lose her leads him to thwart her efforts to become a solo star. When the World War separates them in 1917, Stella marries Roger's best friend Charlie. Roger comes home after the war and an important concert at Carnegie Hall brings the corners of the romantic triangle together.",Drama|Music|Romance,dance|ragtime|concert tour,Tyrone Power|Alice Faye|Don Ameche|Ethel Merman|Jack Haley|Jean Hersholt|Helen Westley|John Carradine|Paul Hurst|Wally Vernon,,1938/5/24,106,Twentieth Century Fox Film Corporation,United States of America,English,4.8,6,0.483974,An American Cavalcade!,,2000000,4000000
1382,Me and You and Everyone We Know,"The feature film debut by artist Miranda July about a various comic situations and plots that intertwine. One story line is about a father who is ending his marriage and the other story is of a video artist (possibly autobiographical of Miranda July, also played by her) who is desperately trying to get her work in a modern art museum. The film won Caméra d'Or at Cannes.",Comedy|Drama,brother brother relationship|playground|independent film|sex talk|art gallery|separation|self mutilation|shoe salesman|chat session|female artist|meeting on the internet|hope chest|woman director,Miranda July|John Hawkes|Brandon Ratcliff|Miles Thompson|Carlie Westerman|Brad William Henke|Natasha Slayton|Najarra Townsend|Ellen Geer|Colette Kilroy,Jonathan Sehring|Caroline Kaplan|Gina Kwon|Holly Becker|Peter Carlton,2005/6/17,90,IFC Films,United States of America,English,7,107,9.719094,,http://www.meandyoumovie.com/,0,0
44639,Inside Job,"A film that exposes the shocking truth behind the economic crisis of 2008. The global financial meltdown, at a cost of over $20 trillion, resulted in millions of people losing their homes and jobs. Through extensive research and interviews with major financial insiders, politicians and journalists, Inside Job traces the rise of a rogue industry and unveils the corrosive relationships which have corrupted politics, regulation and academia.",Documentary,corruption|capitalism|globalization|bank|banker|fraud|wall street|finances|global economy|banking|crisis|money|economics|financial crisis|stock market|corporation,Matt Damon|William Ackman|Barack Obama|George W. Bush|Jonathan Alpert|Christine Lagarde|Ann Curry|Daniel Alpert|Sigridur Benediktsdottir,Jeffrey Lurie|Charles Ferguson|Christina Weiss Lurie|Audrey Marrs|Kalyanee Mam|Anna Moot-Levin,2010/10/8,109,Sony Pictures Classics|Sony Pictures Home Entertainment,United States of America,English,7.7,286,16.930914,"The film that cost $20,000,000,000,000 to make.",http://www.sonyclassics.com/insidejob/,2000000,7871522
301351,We Are Your Friends,"Young Cole Carter dreams of hitting the big time as a Hollywood disc jockey, spending his days and nights hanging with buddies and working on the one track that will set the world on fire. Opportunity comes knocking when he meets James Reed, a charismatic DJ who takes the 23-year-old under his wing. Soon, his seemingly clear path to success gets complicated when he starts falling for his mentor's girlfriend, jeopardizing his new friendship and the future he seems destined to fulfill.",Drama|Music|Romance,dj,Zac Efron|Emily Ratajkowski|Wes Bentley|Nick Rotteveel|Alessandro Lindblad|Jon Abrahams|Shiloh Fernandez|Jon Bernthal|Vanessa Lengies|Miranda Rae Mayo,Tim Bevan|Eric Fellner,2015/8/26,96,Working Title Films,United Kingdom|United States of America|France,English|Italiano,6.3,658,28.819424,The world is yours.,,6000000,11122090
4816,Ghost Dog: The Way of the Samurai,An African-American Mafia hit man who models himself after the samurai of old finds himself targeted for death by the mob.,Crime|Drama,deportation|hitman|mission of murder|book|code|telescope|beating|mafia|park|pigeon|hagakure|ice cream|haitian|cd player|rouge|arm sling|racial slur,Forest Whitaker|Cliff Gorman|Tricia Vessey|Henry Silva|Victor Argo|Joseph Rigano|John Tormey|Damon Whitaker|Frank Minucci|Richard Portnow,Jim Jarmusch|Richard Guay,1999/9/13,116,Bac Films|Pandora Filmproduktion|Degeto Film|ARD|JVC Entertainment Networks|Canal+|Plywood Productions,United States of America,English,7.2,298,18.223139,All assassins live beyond the law … only one follows the code,,0,0
7873,Harsh Times,"Jim Davis is an ex-Army Ranger who finds himself slipping back into his old life of petty crime after a job offer from the LAPD evaporates. His best friend is pressured by his girlfriend Sylvia to find a job, but Jim is more interested in hanging out and making cash from small heists, while trying to get a law enforcement job so he can marry his Mexican girlfriend.",Crime|Drama|Thriller|Action,watching a movie|playing pool|vinegar,Christian Bale|Freddy Rodríguez|Eva Longoria|Chaka Forman|Tammy Trull|J.K. Simmons|Michael Monks|Samantha Esteban|Tania Verafield|Noel Gugliemi,Andrea Sperling|David Ayer,2005/9/11,120,The Weinstein Company,United States of America,English|Español|한국어/조선말,6.3,197,12.999023,Take A Ride To The Edge,http://www.harshtimes.com/,2000000,5967038
331190,Captive,"Based on a miraculous true story that drew the attention of the entire nation, is the dramatic, thrilling, and spiritual journey of Ashley Smith and Brian Nichols.  After being taken hostage by Brian in her own apartment, Ashley turns to Rick Warren’s inspirational book, The Purpose Driven Life, for guidance.  In reading from the book, Ashley not only finds purpose in her own life, but helps Brian find a more peaceful resolution to a harrowing situation.",Crime|Drama|Thriller,hostage|based on true story|murder|independent film|single mother|drug|drug addict|recovering drug addict|auto theft|based on true events,Kate Mara|David Oyelowo|Michael Kenneth Williams|Mimi Rogers|Leonor Varela|E. Roger Mitchell|Kevin J. O'Connor|Matt Lowe|Jessica Oyelowo|J. Karen Thomas,Ralph Winter|David Oyelowo|Brian Bird|Jonathan Gray|Elliott Lester|Terry Botwick|Alex Garcia|Ken Wales|Lucas Akoskin|Matthew Spiegel|Katrina Wolfe|Reinhard Denke|Santiago Garcia Galvan,2015/9/17,97,Itaca Films|BN Films|Brightside Entertainment|1019 Entertainment|Yoruba Saxon Productions,United States of America,English,5.6,92,6.728882,Faith. Redemption. Survival.,,2000000,2801508
15186,Full Frontal,"A contemporary comedy set in Los Angeles, Full Frontal traces the complicated relationship among seven friends as they deal with the fragile connections that bind them together. Full Frontal takes place during a twenty-four hour period - a day in the life of missed connections.",Comedy|Drama|Romance,independent film,David Duchovny|Nicky Katt|Catherine Keener|Mary McCormack|David Hyde Pierce|Julia Roberts|Blair Underwood|January Jones|Dina Spybey-Waters|Sandra Oh,Scott Kramer|Gregory Jacobs,2002/8/2,96,Miramax Films|Populist Pictures|Monophonic Inc.,United States of America,English,4.8,26,1.95686,Everybody Needs A Release,,2000000,2506446
17994,Witchboard,"Playing around with a Ouija board, a trio of friends succeeds in contacting the spirit of a young boy. Trouble begins when the evil spirit, Malfeitor, takes over one of their bodies.",Horror,ax|possession|psychic power|ouija|ouija board|evil spirit,Stephen Nichols|Tawny Kitaen|Todd Allen|Kathleen Wilhoite|Burke Byrnes|James W. Quinn|Rose Marie|Judy Tatum|Gloria Hayes|J.P. Luebsen,,1986/12/31,98,,United Kingdom|United States of America,Deutsch,5.9,58,7.151154,It's more than just a game.,,0,0
1378,Shortbus,"A group of New Yorkers caught up in their milieu converge at an underground salon infamous for its blend of art, music, politics, and carnality.. The characters converge in a weekly Brooklyn salon loosely inspired by various underground NYC gatherings that took place in the early 2000's.",Romance|Drama|Comedy,gay|new york|free love|swinger club|transsexuality|sex|heterosexual|suicide attempt|eroticism|group sex|orgasm|sex therapy|video|dominatrix|homosexuality|unsimulated sex,Sook-Yin Lee|Paul Dawson|PJ DeBoy|Jay Brannan|Lindsay Beamish|Raphael Barker|Peter Stickles|Ray Rivas|Bitch|Shanti Carson,John Cameron Mitchell|Howard Gertler|Tim Perell|Pamela Hirsch,2006/5/20,101,Fortissimo Films|Process Productions|Q Television,United States of America,English,6.3,140,14.846001,Open Your Mind. And Everything Else.,http://www.shortbusthemovie.com,2000000,5179037
8885,Vals Im Bashir,"Much awarded animated documentary, in which director and Israeli army veteran Ari Folman interviews friends and former soldiers about their memories of  the 1982 Lebanon war and especially the Sabra and Shatila massacre in Beirut. The usage on animation enabled Folman to illustrate their personal memories and dreams.",Drama|Animation|War,israel|palestine|middle east|lebanon|nightmare|middle east conflict,Ari Folman|Ron Ben-Yishai|Dror Harazi|Ronny Dayag,Gerhard Meixner|Roman Paul|Serge Lalou|Yael Nahlieli,2008/6/25,90,Les Films d'Ici|Bridgit Folman Film Gang|Razor Film Produktion,Israel|France|Germany,עִבְרִית|العربية|Deutsch|English,7.8,291,14.08251,,http://waltzwithbashir.com,2000000,11125849
48382,"The Book of Mormon Movie, Volume 1: The Journey","The story of Lehi and his wife Sariah and their four sons: Laman, Lemuel, Sam, and Nephi. Lehi leaves Jerusalem because he prophesied unto the people concerning the destruction of Jerusalem, and they sought his life. He journeys into the wilderness with his family. He sends Nephi and his brethren back to Jerusalem after the brass plates and the family of Ishmael. The sons and daughters of Lehi marry the sons and daughters of Ishmael. They take their families and continue into the wilderness. Ishmael dies in the wilderness. They come to the sea. Nephi's brethren rebel against him. He confounds them, and builds a ship. They cross the sea to the promised land in the Americas. Lehi dies in the promised land. Nephi's brethren rebel against him again. Nephi departs again into the wilderness.",,,Kirby Heyborne|Michael Flynn,,2003/9/12,120,,,,5,2,0.031947,"2600 years ago, one family began a remarkable journey and set the course for a latter-day faith. This is their story.",,2000000,1672730
12901,No End in Sight,"Chronological look at the fiasco in Iraq, especially decisions made in the spring of 2003 - and the backgrounds of those making decisions - immediately following the overthrow of Saddam: no occupation plan, an inadequate team to run the country, insufficient troops to keep order, and three edicts from the White House announced by Bremmer when he took over.",Documentary,white house|occupying power|independent film|incompetence|irak|superpower|warfare,Campbell Scott|Gerald Burke|Ali Fadhil|Robert Hutchings,,2007/7/27,102,,,English,7.2,23,2.283796,The American Occupation of Iraq. The Inside Story From the Ultimate Insiders.,http://www.noendinsightmovie.com,2000000,1431623
250124,The Diary of a Teenage Girl,"Minnie Goetze is a 15-year-old aspiring comic-book artist, coming of age in the haze of the 1970s in San Francisco. Insatiably curious about the world around her, Minnie is a pretty typical teenage girl. Oh, except that she’s sleeping with her mother’s boyfriend.",Drama|Romance,1970s|teenage girl|older man younger woman relationship|based on graphic novel|teenage sexuality|woman director,Bel Powley|Kristen Wiig|Alexander Skarsgård|Christopher Meloni|Austin Lyon|Madeleine Waters|Margarita Levieva|Quinn Nagle|Abby Wait|John Parsons,Anne Carey|Jorma Taccone|Miranda Bailey|Bert Hamelinck|Debbie Brubaker|Amy Nauiokas|Madeline Samit|Amanda Marshall|Corentin De Saedeleer|Shani Geva|Michael Sagol,2015/8/7,98,Caviar Films|Cold Iron Pictures|Archer Gray,United States of America,English,6.8,279,18.224326,Some things are best kept secret.,,2000000,1477002
14284,In the Shadow of the Moon,"Archival material from the original NASA film footage – much of it seen for the first time – plus interviews with the surviving astronauts, including Jim Lovell, Dave Scott, John Young, Gene Cernan, Mike Collins, Buzz Aldrin, Alan Bean, Edgar Mitchell, Charlie Duke and Harrison Schmitt.",Documentary,nasa|space mission|rocket|moon landing|space|astronaut|apollo s,Buzz Aldrin|Michael Collins|Alan Bean|Eugene Cernan|Charles Duke|James Lovell|Edgar Mitchell|Harrison Schmitt|John Young,,2007/1/19,109,Film4|Passion Pictures|Discovery Films,United Kingdom|United States of America,Magyar,7.6,31,3.43159,,,2000000,0
57120,Meek's Cutoff,"Set in 1845, this drama follows a group of settlers as they embark on a punishing journey along the Oregon Trail. When their guide leads them astray, the expedition is forced to contend with the unforgiving conditions of the high plain desert.",Drama|Western,gold|oregon|thirst|tree|settler|family relationships|native american|salt lake city|pioneer|woman director,Michelle Williams|Bruce Greenwood|Will Patton|Zoe Kazan|Paul Dano|Shirley Henderson|Neal Huff|Tommy Nelson|Rod Rondeaux,Neil Kopp|Anish Savjani|Elizabeth Cuthrell|David Urrutia,2010/9/5,104,Film Science|Evenstar Films|Oscilloscope Laboratories,United States of America,English,6.5,77,4.749885,The Road to Civilisation is Not Always Civilised,http://meekscutoff.com/,0,876302
12228,Inside Deep Throat,"In 1972, a seemingly typical shoestring budget pornographic film was made in a Florida hotel, ""Deep Throat,"" starring Linda Lovelace. This film would surpass the wildest expectation of everyone involved to become one of the most successful independent films of all time. It caught the public imagination which met the spirit of the times, even as the self appointed guardians of public morality struggled to suppress it, and created, for a brief moment, a possible future where sexuality in film had a bold artistic potential. This film covers the story of the making of this controversial film, its stunning success, its hysterical opposition along with its dark side of mob influence and allegations of the on set mistreatment of the film's star. In short, the combined events would redefine the popular appeal of pornography, even as more cynical developments would lead it down other paths.",History|Documentary,usa|1970s|sexual revolution|unsimulated sex,Dennis Hopper|Peter Bart|Warren Beatty|Carl Bernstein,Brian Grazer|Kim Roth|Ron Howard|Fenton Bailey|Randy Barbato,2005/2/11,92,,United States of America,English,6.8,31,3.980072,It was filmed in 6 days for 25 thousand dollars. The government didn't want you to see it. It was banned in 23 states. It has grossed over 600 million dollars. And it is the most profitable film in motion picture history.,,2000000,653621
22617,Dinner Rush,"Is it just another evening at the hugely popular Italian restaurant of proprietor and bookmaker Louis Cropa in New York? Anything but as tonight's guests include; a local police detective and his wife specially invited by the owner; on the balcony rival bookmaker gangsters from Queens who want to become partners in the restaurant; in the corner renowned food critic 'the food nymph' is her usual demanding self; and at the bar, seemingly unnoticed, is Ken. As the evening continues enter Duncan, inveterate gambler and sous-chef on-the-line in the frenetic kitchen downstairs, who acts as the catalyst that causes the evening to draw to its inevitable, explosive, deadly conclusion.",Drama|Action|Thriller,,Danny Aiello|John Rothman|Frank Bongiorno|Lexie Sperduto|Zainab Jah|Alex Corrado|Michael McGlone|Walt McPherson|Polly Draper|Summer Phoenix,,2000/9/1,99,Access Motion Picture Group|Giraldi-Suarez-DiGiaimo Productions,United States of America,English|Français|Italiano,7.1,19,1.096355,,,0,0
55561,Clockwatchers,Iris can best be described as a wallflower. She begins her first day as a temp for the nondescript Global Credit Association by waiting in a chair for two hours...,Comedy|Drama,independent film|woman director,Toni Collette|Parker Posey|Lisa Kudrow|Alanna Ubach|Helen FitzGerald|Stanley DeSantis|Jamie Kennedy|David James Elliott|Debra Jo Rupp|Kevin Cooney,,1997/1/1,96,,,English,5.6,13,1.196943,,,0,0
42889,The Virginity Hit,"Four guys, one camera, and their experience chronicling the exhilarating and terrifying rite of passage: losing your virginity. As these guys help their buddy get laid, they'll have to survive friends with benefits, Internet hookups, even porn stars during an adventure that proves why you will always remember your first time.",Comedy,loss of virginity|teenage boy|teen comedy|teenage sexuality|found footage|sex comedy|virginity,Matt Bennett|Zack Pearlman|Jacob Davich|Justin Kline|Krysta Rodriguez|Nicole Weaver|Savannah Welch|Tina Parker,,2010/9/10,120,Gary Sanchez Productions|Principato-Young Entertainment,United States of America,English|Français,4.6,19,3.125382,,http://www.thevirginityhit.com/,2000000,563706
10656,Subway,"Fred, a raffish safe blower, takes refuge in the Paris Metro after being chased by the henchmen of a shady businessman from whom he has just stolen some documents. While hiding out in the back rooms and conduits of the Metro, Fred encounters a subterranean society of eccentric characters and petty criminals. Despite being pursued by the henchmen, Fred finds the time to flirt with Héléna, blow a safe, rob a train, evade the hapless Metro police, and start a rock band",Action|Thriller,paris|culture clash|subway|metropolis|blackmail|document|criminal|socialite|punk band,Isabelle Adjani|Christopher Lambert|Richard Bohringer|Michel Galabru|Jean-Hugues Anglade|Jean Reno|Jean-Pierre Bacri|Jean Bouise,Luc Besson|François Ruggieri,1985/4/10,104,Gaumont,France,Français,6.3,86,5.261065,An underground story where lives intertwine,,2000000,390659
24363,House of D,"An American artist living a bohemian existence in Paris, Tom Warshaw (David Duchovny) is trying to make sense of his troubled adult life by reflecting upon his extraordinary childhood.",Comedy|Drama,self-discovery|friendship,Robin Williams|David Duchovny|Anton Yelchin|Téa Leoni|Erica Tazel|Alice Drummond|Erykah Badu|Frank Langella|Zelda Williams|Olga Sosnovska,Richard Barton Lewis|Jane Rosenthal|Bob Yari|Jeff Skoll|Adam Merims|Zanne Devine|David Gaines|Melanie Greene,2005/4/15,97,Tribeca Productions|Bob Yari Productions|Southpaw Entertainment|Jeff Skoll Productions,United States of America,English|Français,6.1,23,6.337735,,http://www.houseofdthemovie.com/,0,0
13121,Teeth,"Dawn is an active member of her high-school chastity club but, when she meets Tobey, nature takes its course, and the pair answer the call. They suddenly learn she is a living example of the vagina dentata myth, when the encounter takes a grisly turn.",Comedy|Horror,,Jess Weixler|John Hensley|Josh Pais|Hale Appleman|Lenny Von Dohlen|Vivienne Benesch|Ashley Springer,Mitchell Lichtenstein|Joyce Pierpoline,2007/1/19,94,Teeth,United States of America,English,5.2,210,7.359286,Every rose has its thorns.,,0,0
24746,Six-String Samurai,"In a post-apocalyptic world where the Russians have taken over a nuked USA and Elvis is king of Lost Vegas, Buddy is a '50s rocker and wandering warrior rolled into one, too-cool package. Armed with his six-string in one hand and his sword in the other, Buddy is on his way to Vegas to succeed Elvis as King. Along the way, he saves an orphan who decides to tag along.",Action|Adventure|Science Fiction,independent film,Jeffrey Falcon|Justin McGuire|Kim De Angelo|Stephane Gauger|Clifford Hugo|Oleg Bernov|Igor Yuzov|Zhenya Kolykhanov|George L. Casillas|Avi Sills,Michael Burns|Leanna Creel|Jeffrey Falcon|Lance Mungia,1998/9/18,91,HSX Films,United States of America,English,5.8,36,1.892183,Vegas Needs a New King.,,2000000,124494
325140,Hum To Mohabbat Karega,"Raju, a waiter, is in love with the famous TV reporter Greeta Kapoor. After a man is murdered, Kapoor shows up at Raju's door to ask him some questions - it turns out that Raju served the dead man his last supper, and the authorities hope that he might be able to help them. Raju lies and says that he was an eye witness, in order to spend more time with Kapoor. He gives the police a false description of the killer, but it matches his best friend Kutti, so soon Kutti is wanted by the police, and the Mafia, who is responsible for the killing, is after Raju.",,,,,2000/5/26,0,,,,0,0,0.001186,,,0,0
12109,It's All Gone Pete Tong,"Its All Gone Pete Tong is a comedy following the tragic life of legendary Frankie Wilde. The story takes us through Frankie's life from one of the best DJ's alive, through subsequent battle with a hearing disorder, culminating in his mysterious disappearance from the scene.",Drama|Comedy|Music,disc jockey|loss of family|cocaine|comeback|recording studio|british|ibiza|based on true story|disabled,Paul Kaye|Kate Magowan|Neil Maskell|Beatriz Batarda|Pete Tong|Mike Wilmot|Tim Plester|Paul Spence|Steve Oram|Carl Cox,James Richardson|Rupert Preston|Allan Niblo|Rob Morgan|Kim Roberts,2004/9/12,90,,Canada|United Kingdom,English,7.1,52,3.911445,,,2000000,120620
27023,Saint John of Las Vegas,An ex-gambler is lured back into the game by a veteran insurance-fraud investigator.,Comedy,independent film|aftercreditsstinger,Steve Buscemi|Romany Malco|Tim Blake Nelson|Sarah Silverman|John Cho|Emmanuelle Chriqui,,2009/6/10,84,,United States of America,English|Italiano,5.9,18,2.559806,,http://www.saintjohnmovie.com/,3800000,111731
22913,24 7: Twenty Four Seven,"In a typical English working-class town, the juveniles have nothing more to do than hang around in gangs. One day, Alan Darcy, a highly motivated man with the same kind of youth experience, starts trying to get the young people off the street and into doing something they can believe in: Boxing. Darcy opens a boxing club, aiming to bring the rival gangs together.",Comedy|Drama|Romance,transporter|sport|friends|nottingham,Bob Hoskins|Danny Nussbaum|Bruce Jones|Annette Badland|Frank Harper|Darren O. Campbell|Karl Collins|Justin Brady|Jimmy Hynd|Johann Myers,George Faber|Imogen West,1997/8/31,96,Scala Films,United Kingdom,English,6.3,10,0.744406,,,0,0
273899,Stonewall,"""Stonewall"" is a drama about a young man in New York caught up during the 1969 Stonewall Riots, a pivotal event widely considered the starting point for the modern gay civil rights movement.",Drama,stonewall riot,Jeremy Irvine|Jonny Beauchamp|Jonathan Rhys Meyers|Ron Perlman|Caleb Landry Jones|Karl Glusman|Vladimir Alexis|Alexandre Nachi|Joey King|Matt Craven,,2015/9/18,129,Centropolis Entertainment|Mel's Cite du Cinema,United States of America,English,5.2,32,5.16023,Where Pride Began,https://twitter.com/Stonewall_Movie,13500000,187674
20653,Roadside Romeo,"This is the story of Romeo. A dude who was living the life. He had the works - the mansion to live in, the chicks to party with and the cars to be driven around in. Until one day, the family he was the favourite pet of, decided to move and left him back, abandoned on the mean streets of Mumbai. Romeo is now faced with situations he has never been in before. He encounters four strays, who scare the daylights out of him. But soon, he smooth talks his way into their hearts and he makes friends. Then, Romeo finds love! He encounters the beautiful, ravishing Laila, the most beautiful girl he has ever seen - and he loses his heart to her at first sight. Finally, he encounters a villain! The dreaded Don of the area - Charlie Anna. The Don who everyone is scared of. So hop on to the adventure as Romeo, wins friendship, love and a new life - in spite of Charlie Anna and his gang!",Animation|Family|Foreign,,Saif Ali Khan|Kareena Kapoor|Javed Jaffrey|Tanaaz Currim Irani|Vrajesh Hirjee,,2008/10/24,93,Walt Disney Pictures|Yash Raj Films|Walt Disney Studios Motion Pictures|Disney World Cinema,India|United States of America,English|हिन्दी,6.7,3,0.253595,,http://www.roadsideromeo.com/,7000000,1100000
67373,This Thing of Ours,"Using the Internet and global satellites, a group of gangsters pull off the biggest bank heist in the Mafia's history.",Drama|Action|Thriller,heist mafia internet,James Caan|James Caan|Frank Vincent|Vincent Pastore|Louis Vanaria|Christian Maelen|Edward Lynch|Chuck Zito,,2005/1/1,100,,,,5,1,0.046868,,,0,0
171759,The Lost Medallion: The Adventures of Billy Stone,A man who stops into a foster home to drop off some donations soon tells the kids a story about two teenage friends who uncover a long-lost medallion that transports them back in time.,Adventure|Family,,William Brent|Sammi Hanratty|James Hong|Alex Kendrick|Mark Dacascos|Jansen Panettiere|Tiya Sircar|William Corkery|Marlowe Peyton,,2013/3/1,97,Kaos Entertainment,United States of America,English|Deutsch,5.6,13,2.952932,Finding it is only the beginning.,http://www.thelostmedallion.com/,0,0
206296,The Last Five Years,"In New York, a struggling actress and a successful writer sing about their failed marriage from two perspectives.",Comedy|Drama|Music|Romance,wife|musical|marriage|divorce,Anna Kendrick|Jeremy Jordan|Natalie Knepp|Bettina Bresnan|Marceline Hugot|Rafael Sardina|Allison Macri|Alan Simpson|Nic Novicki|Tamara Mintz,Richard LaGravenese|Janet Brenner|Kurt Deutsch,2014/11/3,94,Lucky Monkey Pictures|Sh-K-Boom Records|Grand Peaks Entertainment|Radius-TWC,United States of America,English,5.5,143,5.563068,There are two sides to every love story.,,0,0
35219,The Missing Person,"Private detective John Rosow is hired to tail a man on a train from Chicago to Los Angeles. Rosow gradually uncovers the man's identity as a missing person; one of the thousands presumed dead after the 9/11 terrorist attacks on the World Trade Center. Persuaded by a large reward, Rosow is charged with bringing the missing person back to his wife in New York City.",Comedy|Drama|Mystery|Thriller,detective|independent film|train|alcoholic|missing person,Michael Shannon|Amy Ryan|Frank Wood|Linda Emond|John Ventimiglia|Margaret Colin|Paul Sparks|Yul Vazquez|Paul Adelstein|Liza Weil,,2009/1/16,95,Strand Releasing|The 7th Floor|Apropos Films,United States of America,English,6.4,9,1.161034,John Rosow is a private investigator. And an alcoholic. He just got the case of his life.,,0,0
28260,Return of the Living Dead 3,"Colonel Reynolds and his group of government scientists continue their work on re-animating the dead for military use. His son Curt uses a stolen security pass to sneak in with his thrill-seeking girlfriend Julie, with shocking, deadly results!",Comedy|Science Fiction|Romance|Horror,gang|zombie,Melinda Clarke|J. Trevor Edmond|Kent McCord|Sarah Douglas|James T. Callahan|Basil Wallace|Mike Moroff|Julian Scott Urena|Pía Reyes|Sal Lopez,Brian Yuzna|Gary Schmoeller|John Penney,1993/10/1,97,Ozla Productions,United States of America,Český|English|Italiano,5.9,88,7.502934,She's to die for.,,2000000,54207
7515,London,London is a drug laden adventure that centers on a party in a New York loft where a young man is trying to win back his ex-girlfriend.,Drama|Action|Romance,new york|celebration,Chris Evans|Jessica Biel|Joy Bryant|Jason Statham|Kelli Garner|Isla Fisher|Louis C.K.|Jeff Wolfe|Dane Cook|Lina Esco,Bonnie Timmermann|Ash R. Shah|David Hillary|Timothy Wayne Peternel|Benedict Carver|D. Scott Lumpkin|Paul Davis-Miller|Ross Alan Weinberg,2005/2/10,92,Destination Films|Silver Nitrate Films|National Film and Television School (NFTS)|LHR Productions Inc.,United Kingdom|United States of America,English,6.1,96,5.350423,One young man's incredible journey of self-discovery,,0,0
13075,Sherrybaby,"After serving time in prison, former drug addict Sherry Swanson returns home to reclaim her young daughter from family members who have been raising the child. Sherry's family, especially her sister-in-law, doubt Sherry's ability to be a good mother, and Sherry finds her resolve to stay clean slowly weakening.",Drama,independent film|mother daughter relationship|woman director,Maggie Gyllenhaal|Michelle Hurst|Sandra Rodríguez|Danny Trejo|Brad William Henke|Sam Bottoms|Giancarlo Esposito|Bridget Barkan,Marc Turtletaub|Lemore Syvan|Jeb Brody|Ethan Smith,2006/9/8,96,Red Envelope Entertainment,United States of America,English,6.3,41,4.261509,No one makes it alone.,,2000000,622806
335866,Circle,Could you trust a jury of your peers with your life? The contestants of a mysterious death game must make harrowing decisions as they strategize for survival in this psychological sci-fi thriller.,Horror|Science Fiction,survival|execution|stranger|no memory,Julie Benz|Carter Jenkins|Cesar Garcia|Mercy Malick|Lisa Pelikan|Molly Jackson|Sara Sanderson|Michael Nardelli|Lawrence Kao|Fay DeWitt,,2015/10/2,87,Votiv Films|Taggart Productions,United States of America,English,6,333,6.752141,In here… everything gets you killed.,,0,0
13510,Eden Lake,"Eden Lake is a relentlessly tense and immaculately paced horror-thriller about modern youth gone wild. When a young couple goes to a remote wooded lake for a romantic getaway, their quiet weekend is shattered by an aggressive group of local kids. Rowdiness quickly turns to rage as the teens terrorize the couple in unimaginable ways, and a weekend outing becomes a bloody battle for survival.",Horror|Thriller,beach|wife husband relationship|lake|camping|rottweiler|sadism|forest|revenge|survival|fear|violence|couple|gang violence|teenage killer,Kelly Reilly|Michael Fassbender|Tara Ellis|Jack O'Connell|Finn Atkins|Jumayn Hunter|Thomas Turgoose|James Burrows|Lorraine Bruce|Tom Gill,Christian Colson|Richard Holmes|Conor McCaughan,2008/9/12,91,Aramid Entertainment Fund|Rollercoaster Films,United Kingdom,English,6.7,406,20.362373,"A weekend by the lake, with views to die for.",,0,3983997
215881,Plush,"A young singer/songwriter, despite being married, becomes involved with her new guitarist, who she soon discovers has a dark past and may be a danger to her and those close to her.",Thriller,woman director,Emily Browning|Xavier Samuel|Cam Gigandet|Dawn Olivieri|Frances Fisher|Thomas Dekker|Marlene Forte|Kennedy Waite|Casey LaBow|Elizabeth Peña,,2013/9/13,98,Blumhouse Productions|IM Global Octane|Reliance,United States of America,English,5.4,40,5.099368,There's a fine line between love and obsession.,http://plushthemovie.com/,0,0
18238,Lesbian Vampire Killers,"With their women having been enslaved by a pack of lesbian vampires, the remaining menfolk of a rural town send two hapless young lads out onto the moors as a sacrifice.",Horror|Comedy,female nudity|horror|dark comedy|female homosexuality|female vampire,James Corden|Mathew Horne|Paul McGann|MyAnna Buring|Vera Filatova|Silvia Colloca|Lucy Gaskell|Louise Dylan|Ashley Mulheron|Tiffany Mulheron,Steve Clark-Hall|Vic Bateman|Steffen Aumueller,2009/3/16,86,AV Pictures,United Kingdom,English,5.3,124,6.632891,"After Twilight, The Real Party Starts.",http://www.lesbianvampirekillersmovie.com/,0,0
